id,address,city,country,dateAdded,dateUpdated,floorSizeValue,latitude,longitude,lotSizeValue,lotSizeUnit,mlsNumber,neighborhoods,numBathroom,numBedroom,numFloor,parking,postalCode,propertyType,yearBuilt,price,pricePerSquareFoot
k-5lQnIBzUQvJ7offoVh,,Nashville,US,2019-11-15T00:43:52Z,2022-04-30T11:27:11Z,,36.13788,-86.79531,,,,,1,2,,,,Apartment,,101,
v0tOOHIBzBVh0wsv1diV,,Nashville,US,2019-10-23T20:12:03Z,2022-04-30T11:27:11Z,,36.138737,-86.79361,,,,,1,1,,,,Apartment,,59,
oAADtXgByN4LkFz_oZVP,917 Harpeth Valley Pl,Nashville,US,2021-04-09T05:03:37Z,2022-04-30T11:26:37Z,1345,36.0835,-86.95732,0.05,acs,2353467,,,,1,,37221,Condo,2000,319950,238
AWU0E_oMAXxH_fqQR_17,1422 Mckennie Ave,Nashville,US,2018-08-13T15:59:15Z,2022-04-30T11:26:34Z,1750,36.190772,-86.739771,9583,sq ft,1952102,,2,3,2,"Parking Total: 1,Carport: true,Carport Parking Spaces: 1,Garage false,Attached Garage: false,Parking Features: Detached",37206,Single Family Dwelling,1921,385000,220
rDLegn8Bkcuqw3Ph070v,4226 Libble Rd,Nashville,US,2022-03-13T10:41:55Z,2022-04-30T11:26:21Z,,36.213845,-86.962775,26.97,acs,2363459,,,,,Attached Garage: false,37218,Land,,250000,
AWTYo2-SAXxH_fqQA1a4,2012 Otter Valley Ln,Nashville,US,2018-07-26T22:05:59Z,2022-04-30T11:26:11Z,2796,36.06837,-86.83161,1.74,acs,1742471,Otter Creek,2.5,3,1,"Covered Parking Spaces: 2,Basement Garage Description,Blacktop Driveway Type,Garage true,Parking Features: Basement,Garage Parking Spaces: 2,Garage:,Attached Garage: true,Carport: false,Parking Total: 2",37215,Single Family Dwelling,1968,619000,221.39
sBhz-3QBA7mjcpg9zcTf,6925 River Ridge Dr,Nashville,US,2020-10-06T01:08:24Z,2022-04-30T11:26:09Z,2729,36.06396,-86.96363,0.34,acs,2195119,Nashville,2.5,4,2,"2 Open Parking Space(s),Parking Features: Aggregate,Open Parking Spaces: 2,Parking Spaces: 2,Aggregate,Parking Total: 2",37221,Single Family Dwelling,1982,188000,69
AW7JndpSY7ir8pkrSkM-,1226 N 2nd Ave,Nashville,US,2019-12-03T02:36:35Z,2022-04-30T11:24:56Z,2128,36.177947,-86.784843,4.73999,acs,,,2,2,,,37208,Retail,2018,2497,1.17
AW3hIOBXhcmU2WcKcj7c,1604 Cahal Ave,Nashville,US,2019-10-18T23:08:11Z,2022-04-30T11:23:07Z,1632,36.19559,-86.73543,0.57,acs,2357135,"Inglewood,CCSI South Inglewood,Nashville",2,3,1,"Open Parking Parking Spaces: 4,Parking Features: Asphalt,Open Parking Spaces: 4,Garage false,Attached Garage: false,Carport: false,Parking Total: 4",37206,Condo,1948,330000,202.21
AWl4c465AXxH_fqQEiB6,824 Melpark Ct,Nashville,US,2019-03-13T19:03:05Z,2022-04-30T11:22:19Z,1963,36.128693,-86.775914,435,sq ft,1826754,,3.5,3,3,"Covered Parking Spaces: 2,Parking Features: Asphalt,Parking Features: Attached,Garage true,Garage Parking Spaces: 2,Garage:,Attached Garage: true,Attached Garage Description,Carport: false,Parking Total: 2",37204,Condo,2016,472500,240.7
AWSkfAhvyCk2Bpf64wzH,910 West Ave,Nashville,US,2018-07-16T18:58:37Z,2022-04-30T11:21:56Z,750,36.1939,-86.75157,6098,sqft,2356234,"Davidson,Renraw Community,Tennessee,Nashville,East Nashville",3,3,1,"Parking Total: 0,Parking Spaces: 4,Gravel Driveway Type,Garage false,Attached Garage: false,Carport: false,None",37206,Condo,2021,235000,313
_CGJM3kB5p3ULnC0eR7c,974 Youngs Ln 8,Nashville,US,2021-05-03T18:41:58Z,2022-04-30T11:20:45Z,,36.205298,-86.810616,871,sq ft,2249127,,4,4,2,"Parking Features: Attached - Rear,Parking Total: 2",37207,Condo,2020,699000,
AWSkejDgjCNrmMAsjCW5,1707 Windover Dr,Nashville,US,2018-07-16T18:58:43Z,2022-04-30T11:18:59Z,1999,36.1987,-86.84822,0.96,acs,1471296,Bordeaux - Whites Creek,2,3,1,"Covered Parking Spaces: 1,Parking Total: 1,Garage Parking Spaces: 1,Blacktop Driveway Type,Garage true,Garage:,Attached Garage: true,Attached Garage Description,Carport: false",37218,Single Family Dwelling,1958,126500,63
vnUxeoAByN4LkFz_qOmq,,Nashville,US,2022-04-30T11:18:36Z,2022-04-30T11:18:36Z,,36.1783161,-86.7893085,,,,,3,3,,,37208,Single Family Dwelling,,747,
AW_xZgHi0x_BgD4e14hQ,763 Bellevue Rd,Nashville,US,2020-01-29T13:03:11Z,2022-04-30T11:18:01Z,2125,36.06638,-86.94219,0.34,acs,1764567,,3,4,1,"Carport: true,Covered Parking Spaces: 3,Parking Features: Concrete,Garage false,Attached Garage: false,Parking Total: 3,Carport Parking Spaces: 3",37221,Single Family Dwelling,1970,300000,141
SVLRnHUBA7mjcpg9Idz4,631 James Ave 2,Nashville,US,2018-07-23T04:21:02Z,2022-04-30T11:17:11Z,1932,36.160655,-86.875721,11300,sq ft,2369460,Urbandale Nations,2.5,3,2,"Garage/Parking Sq. Ft: 528,Garage:,Parking Type: Detached Frame Garage,None",37209,Single Family Dwelling,2016,319000,165.11
AWl4cmUhjCNrmMAspMHc,501 Harpeth Park Dr,Nashville,US,2019-03-13T19:03:59Z,2022-04-30T11:16:34Z,1360,36.07651,-86.97724,,,1666928,,2.5,2,2,"Parking Features: Asphalt,Garage false,Unassigned,Attached Garage: false,Carport: false",37221,Townhouse,2015,200000,147.06
AW4uHSt6Y7ir8pkrJMZk,4607 Lealand Ln,Nashville,US,2019-11-02T21:54:53Z,2022-04-30T11:16:20Z,5486,36.087074,-86.791785,0.5,acs,1902870,Tennessee,4.5,4,3,"Parking Features: Attached - Rear,Covered Parking Spaces: 3,Parking Features: Concrete,Garage true,Garage Parking Spaces: 3,Attached Garage: true,Parking Total: 3,Carport: false",37220,Single Family Dwelling,2017,1350000,246.08
9ISxxHIBT9R6xkeZaoZR,3425 Helmsburg Rd,Nashville,US,2017-05-03T07:54:06Z,2022-04-30T11:16:01Z,900,39.246123,-86.284592,2.52,acs,21691189,Indiana,1,3,1,"Garage Parking Other: Service Door,Service Door Garage Parking Other,Garage Parking Spaces: 2,Yes Garage,Other Garage/Parking: Service Door,Workshop Garage Parking Other,Garage Parking Description: Detached,2 Car Detached Garage,Garage,Garage: Yes,Detached Garage,Garage Parking Description: 2 Car Detached,Storage Area Garage Parking Other",47448,Single Family Dwelling,1920,134900,149
AWEcSj3lAXxH_fqQoxRV,2522 Edge O Lake Dr,Nashville,US,2018-01-22T05:08:44Z,2022-04-30T11:15:31Z,1576,36.080514,-86.643062,0.26,acs,1860750,"Antioch - Priest Lake,Edge Of Lake",2,4,1,"Covered Parking Spaces: 1,Parking Total: 1,Parking Features: Attached - Rear,Parking Features: Asphalt,Garage Parking Spaces: 1,Blacktop Driveway Type,Garage true,Garage:,Attached Garage: true,Carport: false,Attached - REAR Garage Description,Attached Garage",37217,Single Family Dwelling,1967,120000,76.14
VSSf33oB3hcw0YbIwhOP,165 175 Pine Hollow Ct,Nashville,US,2021-07-25T21:43:47Z,2022-04-30T11:14:48Z,,39.218801,-86.242205,0.49,acs,21801282,,,,1,,47448,Other,,20000,
AW4uAnKb0x_BgD4eTKXK,214 Donelson Hills Dr,Nashville,US,2019-11-02T21:25:42Z,2022-04-30T11:14:46Z,1075,36.169595,-86.701291,0.6,acs,1900158,,1,2,1,"Garage false,Attached Garage: false,Carport: false",37214,Single Family Dwelling,1956,242000,225
NjeX-HkB5p3ULnC0EUbm,2014 Cedar Ln 101,Nashville,US,2021-06-11T01:02:00Z,2022-04-30T11:07:46Z,1100,36.123742,-86.804498,1306,sq ft,2261127,,2,2,,"Parking Total: 1,Parking Lot,Parking Features: Assigned",37212,Condo,2017,455000,413.64
AWkuq9dSAXxH_fqQA5SE,132 Haverford Dr,Nashville,US,2019-02-27T11:08:46Z,2022-04-30T11:07:34Z,3335,36.104172,-86.87292,10280,sq ft,2009402,Nashville,3.5,5,2,"Covered Parking Spaces: 2,Parking Features: Concrete,Garage true,Garage Parking Spaces: 2,Parking Features: Attached - Front,Attached Garage: true,Carport: false,Parking Total: 2",37205,Single Family Dwelling,2019,765000,229
OcZOZHMBA7mjcpg972Ac,217 Kelp Grove Rd,Nashville,US,2020-03-16T08:30:52Z,2022-04-30T11:05:13Z,2912,39.195124,-86.261946,4.74,acs,21744475,Indiana,2,3,1,"Garage: Built-In,Garage Sq Ft: 288,Garage Parking Spaces: 1,Gravel Driveway,Garage Parking Description: Built-In,Other Garage/Parking: Garage Door Opener,Built-In,Integral Garage,Parking Type: Garage/Carport,Garage: true,Heated,Garage Door Opener,Garage Parking Other: Garage Door Opener,Garage Parking: Garage Door Opener",47448,Single Family Dwelling,1961,195000,66.96
AW4kVMeRY7ir8pkrJBZN,2703 Jenkins St,Nashville,US,2019-11-01T00:19:26Z,2022-04-30T11:03:40Z,814,36.18144,-86.821965,9147,sq ft,1884166,"Tennessee,Cumberland Gardens",1,2,1,"Garage false,Attached Garage: false,Carport: false",37208,Single Family Dwelling,1950,123000,151.11
AW1n4BdFcWockGYkmvy1,732 Magnolia Trl,Nashville,US,2019-09-25T10:03:22Z,2022-04-30T11:01:28Z,2312,36.066234,-86.933396,6534,sq ft,2307576,"Tennessee,Moss Creek,Magnolia Place",3,4,1,"Parking Type: Attached Brick Garage,Garage,Garage/Parking Sq. Ft: 506,Parking Spaces: 2,Attached Garage",37221,Single Family Dwelling,1997,190001,82.25
AWU0CpqjAXxH_fqQR7Yz,213 Neill Ave,Nashville,US,2018-08-13T15:59:02Z,2022-04-30T11:01:26Z,1660,36.178869,-86.759047,871,sq ft,1950578,Tennessee,2.5,2,2,"Parking Features: Concrete,Garage false,Attached Garage: false,Carport: false",37206,Condo,2018,352000,243
QHUfeoAByN4LkFz_Xugi,,Nashville,US,2022-04-30T10:58:37Z,2022-04-30T10:58:37Z,,36.14501829,-86.81553008,,,,,2.5,2,,,37203,Condo,,499,
AWTQQOp_yCk2Bpf65Zp4,801 Hillview Hts,Nashville,US,2018-07-25T07:01:46Z,2022-04-30T10:56:58Z,600,36.12662,-86.77822,436,sq ft,1639284,Melrose,1,1,1,"Off Street,Blacktop Driveway Type,Assigned Parking Space,Garage false,Attached Garage: false,Carport: false",37204,Condo,1960,119500,267
AW9aGTC6cWockGYkA0Gd,2105 White Ave,Nashville,US,2019-12-31T03:56:37Z,2022-04-30T10:51:37Z,1536,36.13054,-86.77613,8276,sq ft,2307445,Tennessee,2,4,2,,37204,Single Family Dwelling,1930,20000,237
yxzktnkByN4LkFz_JWQQ,935 Russell St 2,Nashville,US,2021-05-29T06:51:15Z,2022-04-30T10:50:04Z,,36.175112,-86.753591,1742,sq ft,2257091,,2,3,2,"Parking Total: 1,Parking Features: Assigned",37206,Single Family Dwelling,1986,430000,
nu1Ut3MBzBVh0wsvISyE,1240 2nd Ave S 3,Nashville,US,2020-07-23T08:52:42Z,2022-04-30T10:49:56Z,1100,36.143745,-86.762966,1321,sq ft,2354124,"Tennessee,Southside",2.5,2,2,None,37210,Condo,2017,330900,269
zo97XXkBCTtH1b0ol5EF,727 Lake Terrace Dr,Nashville,US,2021-05-11T22:10:51Z,2022-04-30T10:46:05Z,,36.080771,-86.614777,6970,sq ft,2304011,,3,3,2,"Open Parking Parking Spaces: 2,Open Parking Spaces: 2,Garage false,Attached Garage: false,Carport: false,Parking Total: 2",37217,Other,1997,199900,
KBCwwXUBzUQvJ7ofry0M,4844 Bevendean Dr 6 Unit B6,Nashville,US,2019-10-18T16:17:04Z,2022-04-30T10:45:43Z,988,36.045051,-86.738607,,,1570363,,1,2,1,"Covered Parking Spaces: 1,Parking Total: 1,Garage false,Attached Garage: false,Carport: false",37211,Single Family Dwelling,2008,134000,135
AWwrJO8ocWockGYkdKCU,718 Melpark Dr,Nashville,US,2019-07-25T21:58:56Z,2022-04-30T10:45:09Z,1563,36.127946,-86.776165,,,2046762,"Berry Hill,Tennessee",3,3,3,"Covered Parking Spaces: 2,Parking Features: Asphalt,Garage,Parking: Attached Garage,Garage true,Garage Parking Spaces: 2,Attached Garage: false,Parking Spaces: 1,Parking Features: Private,Carport: false,Parking Total: 2",37204,Townhouse,2016,416000,264
AW1veaiyY7ir8pkrGR3M,3524 Seneca Forest Dr,Nashville,US,2019-09-26T21:28:27Z,2022-04-30T10:45:03Z,1220,36.091694,-86.611016,628,sq ft,2285117,Antioch - Priest Lake,1.5,3,2,"Covered Parking Spaces: 2,Parking Features: Asphalt,Garage true,Garage Parking Spaces: 2,Attached Garage: false,Parking Features: Assigned,Carport: false,Parking Total: 2",37217,Condo,1984,67100,55
AWoQ0doMovSxON27f8qu,1515 Pleasant Hill Rd,Nashville,US,2019-04-12T08:49:46Z,2022-04-30T10:44:39Z,1396,36.116434,-86.636113,1.02,acs,2361593,"Donelson Hermitage Old Hickory,Tennessee,Nashville",1,3,1,"Parking Total: 0,Parking Type: Detached Frame Garage,Garage false,Attached Garage: false,Carport: false,Garage/Parking Sq. Ft: 588,Off Street,Garage,Parking Spaces: 3,Carport,Parking Features: Gravel,Detached Garage,Gravel,Garage Detached",37214,Single Family Dwelling,1958,235000,168
AWl58fvNAXxH_fqQG9-L,6448 Sunnywood Dr,Nashville,US,2019-03-14T01:35:40Z,2022-04-30T10:43:22Z,,36.020851,-86.698522,10019,sq ft,2303554,,2.5,3,1,"Parking Type: Attached Brick Garage,Garage/Parking Sq. Ft: 441",37211,Single Family Dwelling,2006,2000,
OnzBl3gBCTtH1b0oCE6_,3502 Ruland Pl Unit A,Nashville,US,2021-04-03T12:41:52Z,2022-04-30T10:43:07Z,,36.11444,-86.82971,3920,sq ft,2218810,,4.5,5,2,"Parking Features: Attached,Open Parking Spaces: 3,Parking Total: 5",37215,Other,2021,1795000,
AXABJOX00x_BgD4e3kCQ,1308 Mercury Dr,Nashville,US,2020-02-01T14:26:00Z,2022-04-30T10:42:40Z,1064,36.121623,-86.700151,0.25,acs,1474444,Antioch - Priest Lake,1,3,1,"Garage false,Attached Garage: false,Carport: false",37217,Single Family Dwelling,1948,74000,69.55
9u8dXHQBT9R6xkeZR5t4,2308 Countess Aly,Nashville,US,2020-09-05T02:34:16Z,2022-04-30T10:41:01Z,1535,36.255731,-86.773227,,,2184589,"Tennessee,Nashville",2,3,,"Parking Features: Alley Access,Parking Lot,Parking Total: 2",37207,Single Family Dwelling,2020,249030,162.23
3G33s38ByN4LkFz_SyuD,293 Plus Park Blvd 204,Nashville,US,2022-03-22T23:30:02Z,2022-04-30T10:40:43Z,,36.126629,-86.725232,,,2365481,,,,,Parking Total: 0,37217,Condo,1973,229900,
2W33s38ByN4LkFz_JitH,293 Plus Park Blvd 201,Nashville,US,2022-03-22T23:29:53Z,2022-04-30T10:40:29Z,,36.126629,-86.725232,,,2365475,,,,,Parking Total: 0,37217,Condo,1973,229900,
AWl2MpK8jCNrmMAsofP6,0 Shiloh Morning Rd,Nashville,US,2019-03-13T08:24:37Z,2022-04-30T10:39:13Z,,39.250984,-86.248509,2.51,acs,21613182,"Indiana,Nashville",0,0,,,47448,Single Family Dwelling,,29900,
AWtUtI6chcmU2WcKMOIK,122 Heady Dr,Nashville,US,2019-06-14T06:37:27Z,2022-04-30T10:38:55Z,2989,36.097294,-86.869589,0.48,acs,1966183,,3,3,1,"Parking Features: Attached - Side,Parking Features: Asphalt,Garage true,Garage Parking Spaces: 2,Attached Garage: false,Carport: false,Parking Total: 2",37205,Single Family Dwelling,1949,752000,251.59
yYQT438B5p3ULnC0frZy,1011 44th Ave N 6,Nashville,US,2022-04-01T03:02:59Z,2022-04-30T10:37:35Z,,36.16184,-86.840536,,,2368837,,4.5,4,,"Parking Features: Attached - Rear,Parking Features: Attached,Parking Total: 2",37209,Condo,2022,825900,
7iRnm3IBzUQvJ7ofJ5V6,849 Cherokee Ave Apt 8,Nashville,US,2020-05-12T10:01:16Z,2022-04-30T10:36:53Z,1746,36.19899,-86.76144,,,2148674,"Tennessee,Nashville",3.5,3,3,"Parking Features: Attached - Rear,Open Parking Parking Spaces: 1,Garage true,Open Parking Spaces: 1,Garage Parking Spaces: 2,Parking Lot,Attached Garage: true,Carport: false,Covered Parking Spaces: 2,Garage,Parking Spaces: 3,Parking Total: 3,Attached Garage",37207,Condo,2019,369900,211.86
AWbVd8K0jCNrmMAsI5HS,1007 12th Ave N,Nashville,US,2018-11-02T17:23:56Z,2022-04-30T10:36:38Z,,36.169193,-86.798194,7841,sq ft,,Tennessee,,,,,37208,Other,,13798,
AWmpyhPnAXxH_fqQPf-7,2519 Clifton Ave 101,Nashville,US,2019-03-23T08:57:09Z,2022-04-30T10:35:49Z,625,36.158247,-86.814718,871,sq ft,2367522,,1,1,1,"Parking Total: 1,Open Parking Parking Spaces: 1,Open Parking Spaces: 1,Parking Lot,Garage false,Attached Garage: false,Parking Features: Assigned,Carport: false",37209,Condo,2019,405000,648
AWsVQu0sjWQY6IWRmvaP,1411 Forrest Ave,Nashville,US,2019-06-01T22:57:16Z,2022-04-30T10:34:00Z,2430,36.178318,-86.744564,7500,sq ft,2000299,Tennessee,2.5,3,1,"Parking Total: 0,Parking Features: Concrete,Parking Features: Driveway,Garage false,Attached Garage: false,Carport: false",37206,Single Family Dwelling,2019,649900,280
AXGtTdfVLZfAPClVd70o,306 Rosebank Ave,Nashville,US,2020-04-24T17:48:12Z,2022-04-30T10:32:50Z,1980,36.18739,-86.72387,1306,sq ft,2142844,"Rosebank,Tennessee,Nashville",2.5,3,2,"Parking Total: 0,Off Street,Parking Features: Concrete,Parking Spaces: 4,Garage false,Attached Garage: false,Carport: false",37206,Single Family Dwelling,2017,485000,244
AWwaAgsL0x_BgD4eF3kS,1111 Riverside Dr,Nashville,US,2019-07-22T14:07:17Z,2022-04-30T10:32:32Z,2279,36.187987,-86.726175,10018,sq ft,1812241,Tennessee,2.5,3,2,"Covered Parking Spaces: 2,Covered Parking Spaces: 1,Parking Total: 1,Garage Parking Spaces: 1,Parking Features: Concrete,Parking Features: Attached,Garage true,Garage Parking Spaces: 2,Attached Garage: false,Attached Garage: true,Carport: false,Parking Total: 2",37206,Single Family Dwelling,2016,460000,193
AV-Sg09IyCk2Bpf6DXtv,83 Donelson St,Nashville,US,2017-10-21T02:19:50Z,2022-04-30T10:31:59Z,1464,36.14944,-86.75497,3920,sq ft,1909118,"Tennessee,Nashville,Neighborhood",2,3,1,"Parking Total: 0,Parking Features: Gravel,Garage false,Attached Garage: false,Carport: false",37210,Single Family Dwelling,1920,135000,92.21
AV-T0DNkyCk2Bpf6KdEZ,3313 Hickory Run,Nashville,US,2017-06-11T09:07:11Z,2022-04-30T10:30:51Z,2934,36.016381,-86.713597,8712,sq ft,2362560,Southeast Nashville,3.5,4,2,"Parking Type: Attached Brick Garage,Parking Features: Aggregate,Garage true,Garage Parking Spaces: 2,Garage:,Garage/Parking Sq. Ft: 460,Attached Garage: true,Attached Garage: false,Attached Garage Description,Carport: false,Covered Parking Spaces: 2,Parking Features: Attached - Side,Parking Total: 2,Aggregate Driveway Type",37211,Single Family Dwelling,2005,240000,81.8
AWTUuExnyCk2Bpf65gGh,4504 Broomfield Dr,Nashville,US,2018-07-26T03:45:08Z,2022-04-30T10:30:15Z,1620,36.23413,-86.74094,0.55,acs,1555046,"Tennessee,East Nashville",1.5,3,1,"Blacktop Driveway Type,Garage false,Attached Garage: false,Carport: false",37216,Land,1958,173900,107.35
AV-eej8bAXxH_fqQajVo,626 Philwood Dr,Nashville,US,2017-11-09T01:50:12Z,2022-04-30T10:26:11Z,1198,36.15444,-86.648588,0.51,acs,1923177,"Davidson,Donelson - Hermitage - Old Hickory",1.5,3,1,"Parking Features: Asphalt,Garage false,Attached Garage: false,Carport: false,None",37214,Single Family Dwelling,1955,232000,195.12
AXED-djS2qQdVO6NxWTl,4067 Boyd Dr,Nashville,US,2020-03-22T20:40:37Z,2022-04-30T10:23:12Z,1375,36.222889,-86.827113,0.26,acs,2315677,"Marrowbone,Tennessee",1,3,1,,37218,Single Family Dwelling,1970,44900,151
AXED-NH62qQdVO6NxWTC,4059 Fairmeade Dr,Nashville,US,2020-03-22T20:39:30Z,2022-04-30T10:23:03Z,1538,36.223206,-86.828696,0.36,acs,2355380,Tennessee,2,3,1,,37218,Single Family Dwelling,1971,26373,139
kv1umXgByN4LkFz_vZ7A,98 Ristau Dr,Nashville,US,2021-04-03T20:31:14Z,2022-04-30T10:22:50Z,,36.006092,-86.650688,5662,sq ft,2230039,,2.5,4,,"Parking Features: Attached - Front,Parking Total: 2",37013,Single Family Dwelling,2021,439990,
D7keNnMBA7mjcpg9BbSD,370 Herron Dr Apt 3,Nashville,US,2020-06-30T19:52:18Z,2022-04-30T10:21:10Z,,36.14206,-86.72935,,,,"Tennessee,Nashville",,,,,37210,Condo,2020,242000,
wORCc3cByN4LkFz_LB_D,370 Herron Dr Apt 5,Nashville,US,2021-01-31T00:15:15Z,2022-04-30T10:20:38Z,,36.14206,-86.72935,,,2354124,Nashville,,,,,37210,Condo,2020,235000,
AWtVNYXmY7ir8pkr39EQ,2818 W Kirkwood Ave,Nashville,US,2019-06-14T08:58:19Z,2022-04-30T10:16:32Z,1035,36.12131,-86.78089,0.34,acs,2096671,"Melrose,Tennessee,Nashville",3.5,4,1,"Parking Features: Attached - Rear,Carport: true,Garage true,Garage Parking Spaces: 2,Garage false,Parking Pad,Attached Garage: false,Attached Garage: true,Carport: false,Parking Features: Detached,Covered Parking Spaces: 2,Garage,Parking Total: 2,Carport Parking Spaces: 2,Attached Garage",37204,Other,2019,819900,292
AXBK-yw8LZfAPClVF9KO,714 Woodleigh Dr,Nashville,US,2020-02-15T22:32:19Z,2022-04-30T10:16:23Z,5872,36.120217,-86.824381,1.05,acs,1611436,Tennessee,5,5,2,"Covered Parking Spaces: 3,Garage true,Garage Parking Spaces: 3,Attached Garage: false,Parking Total: 3,Carport: false",37215,Land,1993,1115500,259
4B-XiXIBzUQvJ7ofM1RU,3110 Trevor St,Nashville,US,2020-06-06T12:24:47Z,2022-04-30T10:16:14Z,2667,36.15113,-86.83597,871,sq ft,2200502,"Charlotte Pike,Nashville",3.5,3,2,"Garage,Garage Attached,2 Open Parking Space(s),Parking Spaces: 3,Driveway,Open Parking Spaces: 2,Assigned Parking Space,Garage Door Opener,Parking Features: Attached - Front,Attached - Front,Parking Total: 3",37209,Condo,2020,700000,262
AV-S58aKAXxH_fqQTjjy,3797 Lunn Dr,Nashville,US,2016-12-04T00:13:59Z,2022-04-30T10:16:14Z,3153,36.218692,-86.846223,0.34,acs,1884396,"Tennessee,Bordeaux - Whites Creek",2.5,4,1,"Parking Features: Concrete,Concrete Driveway Type,Garage false,Attached Garage: false,Carport: false",37218,Single Family Dwelling,1975,180000,95
AW4uPnY00x_BgD4eTKs2,3101 Wellington Ave,Nashville,US,2019-11-02T22:31:15Z,2022-04-30T10:16:07Z,1188,36.139446,-86.813323,1306,sq ft,1907591,,2,2,1,"Covered Parking Spaces: 2,Parking Features: Asphalt,Parking Total: 0,Off Street,Garage false,Attached Garage: false,Parking Spaces: 2,Carport: false,Parking Total: 2",37212,Single Family Dwelling,1983,328000,276
AV-Ueu4OjCNrmMAs4Hvh,915 Patricia Dr,Nashville,US,2017-10-21T02:19:45Z,2022-04-30T10:15:48Z,2017,36.134611,-86.705387,0.32,acs,1962319,"Antioch - Priest Lake,Nashville,Neighborhood",2.5,3,1,"Covered Parking Spaces: 2,Parking Features: Attached - Side,Parking Features: Asphalt,Parking Features: Concrete,Garage true,Garage Parking Spaces: 2,Attached Garage: false,Carport: false,Parking Total: 2,Attached Garage",37217,Single Family Dwelling,1957,285500,141
DpsWXHQBzUQvJ7of5NtM,4810 Nevada Ave,Nashville,US,2020-09-05T02:27:18Z,2022-04-30T10:09:09Z,4185,36.14893,-86.84472,9147,sq ft,2220629,"Tennessee,Nashville,Sylvan Park",5,4,1,"Covered Parking Spaces: 2,Parking Features: Attached - Side,Parking Total: 0,Garage true,Garage Parking Spaces: 2,Parking Features: Alley Access,Attached - Side,Attached Garage: false,Carport: false,2 spaces,Parking Total: 2",37209,Single Family Dwelling,2021,1350000,322.58
AXEEyLnBgJi9zA4D1hJ6,1033 Demonbreun St,Nashville,US,2020-03-23T00:26:35Z,2022-04-30T10:08:47Z,9589,36.15451,-86.78427,1.7,acs,2358600,Tennessee,,,8,PARKING SPACES: 300,37203,Commercial,2015,33945,3.54
AV-S_P4y_RWkykBu_L_L,414 Union St,Nashville,US,2017-08-15T15:58:52Z,2022-04-30T10:08:39Z,20358,36.164904,-86.780918,0.83999,acs,,,,,,PARKING SPACES: 190,37219,Commercial,1977,45806,2.25
AXEFk1TpgJi9zA4D1mXr,505 Woodhurst Dr,Nashville,US,2020-03-23T04:07:53Z,2022-04-30T10:06:25Z,1428,36.05078,-86.74791,0.61,acs,2352597,"Tennessee,Nashville,Hillview Estates",3.5,4,1,"Parking Type: Attached Brick Garage,Garage true,Garage Parking Spaces: 2,Attached - Front,Attached Garage: true,Carport: false,Garage/Parking Sq. Ft: 420,Garage/Parking Sq. Ft: 552,Covered Parking Spaces: 2,Garage,Garage Attached,Parking Type: Attached Frame Garage,Garage Door Opener,Parking Features: Attached - Front,Parking Spaces: 2,Parking Total: 2,Attached Garage",37220,Condo,2020,899000,630
Hj0bZHoB5p3ULnC0KZ6c,208 Queen Ave Unit B,Nashville,US,2021-07-01T22:05:39Z,2022-04-30T10:04:57Z,1944,36.208,-86.76436,6969,sq ft,2356234,,3,3,1,Parking Total: 0,37207,Condo,2021,449999,231.48
AWrOaN-8mAoaauWBjONY,7121 Poplar Creek Trce,Nashville,US,2019-05-19T04:45:40Z,2022-04-30T10:04:25Z,2810,36.051105,-86.957226,10454,sq ft,2080179,"Poplar Creek Estates,Tennessee,Nashville",3,4,1,"Parking Features: Aggregate,Parking Features: Attached,Parking: Attached Garage,Garage true,Garage Parking Spaces: 2,Attached Garage: true,Carport: false,Covered Parking Spaces: 2,Garage,Garage Attached,Parking Features: Attached - Front,Parking Spaces: 2,Parking Total: 2,Attached Garage",37221,Single Family Dwelling,1987,379000,135
AXEEKIyu2qQdVO6NxW7A,5701 Maudina Ave,Nashville,US,2020-03-22T21:31:38Z,2022-04-30T10:00:09Z,704,36.144342,-86.859772,10019,sq ft,2355910,"Whitebridge,Tennessee,Nashville,White Bridge",1,2,1,Parking Total: 0,37209,Single Family Dwelling,1952,35000,345
AWOjq0X3yCk2Bpf6xqPA,828 Clematis Dr,Nashville,US,2018-05-27T22:08:10Z,2022-04-30T09:59:59Z,1946,36.127883,-86.89547,0.9,acs,1917610,"Tennessee,West Nashville",2.5,4,1,"Carport: true,Covered Parking Spaces: 3,Parking Features: Aggregate,Parking Type: Carport,Garage:,Carport,Garage/Parking Sq. Ft: 308,Garage false,Attached Garage: false,Parking Total: 3,Carport Parking Spaces: 3,Aggregate Driveway Type",37205,Single Family Dwelling,1959,353000,181.4
BVgOKHMBzUQvJ7ofUx96,1185 Tuckaway Ridge Ln,Nashville,US,2019-10-30T10:44:11Z,2022-04-30T09:59:31Z,2980,39.20456,-86.22839,0.9,acs,21260252,Indiana,2,3,1,"Garage Parking Description: None,Garage: No",47448,Single Family Dwelling,1963,60510,20.31
